col_0,col_1,col_2
9181,0,0
14455,9069,0
9605,10381,0
11078,9329,0
24194,9924,0
8515,18305,0
19225,10217,0
8692,21530,0
10637,9577,0
8008,9070,0
8193,8259,0
0,9607,0
0,9391,0
12838,0,0
11704,0,0
7161,5270,0
7393,17682,0
26101,8400,0
10447,8243,0
0,10179,0
14524,0,0
18587,29650,0
0,0,0
19001,9035,0
10223,10444,0
15390,22759,0
0,9705,0
8337,0,0
11676,0,0
8996,16384,0
0,4262,0
15043,11182,0
11247,8873,0
11001,48133,0
22461,13447,0
8405,0,0
10836,0,0
8772,0,0
0,0,0
0,9746,0
9332,0,0
8756,9059,0
8387,10300,0
7353,34979,0
20415,40155,0
0,0,0
25090,14638,0
10234,0,0
15038,10119,0
9624,7649,0
31399,9753,0
0,0,0
0,9088,0
8273,10032,0
8697,10229,0
12247,0,0
18796,9397,0
9437,9007,0
18818,8938,0
0,0,0
0,10061,0
0,0,0
13258,0,0
11151,0,0
21074,15657,0
8111,0,0
9343,8580,0
9175,9808,0
8802,8899,0
10504,9616,0
0,32787,0
8482,8838,0
8773,8384,0
0,10409,0
0,0,0
9680,8438,0
0,0,0
0,0,0
13010,0,0
0,35889,0
9625,0,0
18660,9720,0
0,21091,0
0,9217,0
7627,9328,0
9103,0,0
8560,0,0
8941,0,0
26247,0,0
0,9836,0
0,26796,0
8390,0,0
8164,0,0
11694,8678,0
8092,18847,0
8864,4710,0
0,8399,0
24035,0,0
0,18739,0
21371,9666,0
21008,0,0
11204,0,0
9031,7055,0
8153,0,0
0,9626,0
7920,0,0
12173,22533,0
0,37384,0
9388,0,0
16853,0,0
0,9399,0
0,0,0
30288,27366,0
8961,10046,0
7732,48099,0
0,9050,0
8473,9393,0
19713,16105,0
10485,9061,0
8685,9530,0
7950,11143,0
0,9207,0
16387,9565,0
7469,7831,0
8456,24121,0
7693,0,0
15923,9375,0
9798,10248,0
24257,0,0
0,0,0
0,0,0
8360,0,0
8052,39030,0
9014,0,0
16275,0,0
8685,44628,0
24521,0,0
8061,11139,0
0,8666,0
25592,8535,0
0,9523,0
15682,8819,0
0,8751,0
10892,9221,0
0,23200,0
8052,0,0
0,24432,0
10190,8974,0
0,9146,0
0,0,0
8181,9155,0
0,8248,0
17529,8739,0
0,10052,0
0,7335,0
8850,0,0
11739,8236,0
0,0,0
20696,0,0
11607,9059,0
0,0,0
0,8826,0
0,8023,0
8403,8550,0
9466,45332,0
20556,0,0
23424,0,0
8698,15424,0
9629,8815,0
0,9734,0
13762,0,0
0,0,0
0,9310,0
9121,9957,0
19847,25952,0
0,0,0
0,0,0
20646,9823,0
10216,0,0
0,8916,0
8904,9234,0
10152,35760,0
9033,8625,0
0,9223,0
0,0,0
0,0,0
0,0,0
0,9417,0
8688,13408,0
0,48291,0
8576,0,0
0,0,0
0,0,0
8449,0,0
0,30523,0
12632,8966,0
8224,10347,0
0,0,0
9561,11063,0
0,9973,0
15941,27232,0
0,0,0
0,7372,0
0,0,0
10031,0,0
8171,6550,0
8275,8833,0
8247,8509,0
8719,0,0
23792,0,0
0,0,0
8162,9745,0
8419,0,0
21442,9495,0
23200,9456,0
8088,31966,0
9172,10548,0
26555,0,0
10855,9985,0
0,9704,0
3844,0,0
8715,19659,0
0,9115,0
12051,8470,0
0,9186,0
0,9775,0
24141,17313,0
25368,0,0
8891,9363,0
8294,35790,0
8926,12344,0
20062,9911,0
0,0,0
0,0,0
10132,0,0
8066,9415,0
8564,46674,0
8816,9048,0
32222,10226,0
0,47545,0
25309,10122,0
30781,44341,0
7998,0,0
11032,8730,0
24501,9046,0
0,0,0
23638,0,0
6372,0,0
0,10006,0
18300,9008,0
0,35811,0
7728,10168,0
19997,0,0
8700,21903,0
0,9958,0
25119,10154,0
27503,33768,0
21282,8750,0
0,10337,0
0,10230,0
0,8980,0
16779,0,0
17545,0,0
0,9326,0
0,10589,0
17198,0,0
0,12508,0
0,9648,0
9581,8730,0
0,8390,0
0,9922,0
8048,8854,0
8531,8574,0
0,0,0
0,9518,0
0,9292,0
8539,0,0
8092,8673,0
0,10856,0
7317,0,0
0,8403,0
9582,0,0
8740,36266,0
8472,9522,0
9188,0,0
0,0,0
20663,8987,0
0,8987,0
26986,8782,0
8488,20273,0
11434,0,0
9098,0,0
0,0,0
35508,9082,0
9820,0,0
13320,8810,0
8493,9537,0
7057,8064,0
8335,8435,0
20188,9561,0
0,19428,0
8902,0,0
7702,9083,0
9495,9443,0
8121,9048,0
22871,0,0
11667,8879,0
33292,35455,0
0,0,0
0,0,0
9304,9629,0
0,10439,0
10029,0,0
0,40746,0
24663,0,0
9721,0,0
20488,10264,0
0,0,0
10250,27364,0
8796,0,0
12481,16781,0
9839,0,0
16075,12853,0
7777,8395,0
8088,9799,0
9921,8336,0
0,9679,0
9368,0,0
8727,10778,0
7791,0,0
0,22038,0
0,35947,0
8039,0,0
8785,11187,0
8990,9325,0
0,0,0
0,9535,0
0,0,0
18406,0,0
8345,8877,0
0,32229,0
18222,7721,0
30984,0,0
0,8383,0
0,9852,0
8261,9315,0
8797,9973,0
0,23242,0
0,31400,0
8666,11268,0
30125,8204,0
27186,30007,0
13973,8327,0
8323,7332,0
8090,37129,0
33877,0,0
10666,0,0
12052,45565,0
0,9087,0
8558,0,0
8065,10838,0
29520,8884,0
9554,0,0
20909,8048,0
29269,8102,0
7730,39486,0
0,10168,0
0,0,0
8313,8718,0
8987,9706,0
8313,0,0
8442,32020,0
5806,5166,0
14368,31120,0
0,9323,0
8601,0,0
0,0,0
23854,0,0
13924,9038,0
8760,9204,0
8427,10359,0
0,8309,0
8580,8612,0
15047,9237,0
23008,0,0
7435,44549,0
7589,9417,0
0,9654,0
9118,0,0
0,9232,0
0,24435,0
0,0,0
0,8560,0
14286,9031,0
8106,8466,0
8054,9674,0
21627,0,0
10312,0,0
10301,9690,0
0,9845,0
8818,9195,0
0,34694,0
7622,14592,0
7735,10396,0
0,9324,0
21467,0,0
8298,10202,0
0,40907,0
30150,9647,0
0,0,0
7787,9216,0
0,8569,0
8001,8302,0
8382,0,0
8187,10230,0
8416,0,0
0,47233,0
24110,10428,0
8323,0,0
14335,9724,0
27391,8775,0
0,10143,0
9578,9532,0
8583,22373,0
24553,44417,0
9764,8622,0
11827,8564,0
8026,8767,0
8148,8983,0
9205,10465,0
13627,8419,0
10186,32565,0
0,19009,0
8490,10515,0
0,0,0
9616,42108,0
0,0,0
0,10806,0
0,9226,0
8646,9562,0
12829,0,0
8560,0,0
27576,9379,0
0,0,0
8161,0,0
8195,8490,0
16549,9802,0
8223,23559,0
26724,0,0
21857,0,0
0,15592,0
17551,10040,0
16503,25102,0
8085,0,0
10115,9368,0
0,4474,0
9416,0,0
7894,8555,0
0,9223,0
9816,8614,0
8518,9686,0
24600,9254,0
22477,0,0
0,8380,0
8713,18971,0
25277,9642,0
11085,9978,0
18476,0,0
11281,0,0
11541,16051,0
12320,8957,0
0,0,0
0,0,0
0,0,0
8693,0,0
8370,39316,0
14071,9951,0
8308,9245,0
0,9265,0
0,0,0
0,10299,0
25574,9065,0
0,0,0
18580,0,0
0,0,0
0,9664,0
9784,0,0
9000,0,0
19755,8940,0
0,24540,0
0,9631,0
0,9055,0
0,7378,0
7664,20397,0
7933,36025,0
0,8708,0
0,31340,0
8880,10629,0
21056,32250,0
8209,8274,0
40858,9812,0
10287,9000,0
0,40702,0
0,23859,0
8448,0,0
8122,9085,0
0,0,0
12664,9086,0
0,0,0
8030,0,0
24287,9185,0
8456,7748,0
8309,36945,0
0,0,0
9789,0,0
9507,13586,0
8448,0,0
12583,8403,0
0,8277,0
0,36832,0
0,10311,0
30114,10116,0
8718,0,0
11035,34654,0
18948,8027,0
0,0,0
9430,30767,0
8976,9754,0
10061,7614,0
0,0,0
9326,0,0
0,9605,0
7493,7906,0
12329,0,0
0,43082,0
10156,0,0
8339,8718,0
10207,0,0
7627,0,0
8264,0,0
0,9988,0
0,0,0
8229,0,0
21472,0,0
8724,0,0
33382,9867,0
0,10103,0
8364,0,0
9502,10739,0
11559,9918,0
8375,47012,0
22821,17800,0
12303,0,0
9445,0,0
0,0,0
8444,10580,0
0,10113,0
8363,9497,0
8991,0,0
23583,9466,0
0,9508,0
10412,0,0
23329,0,0
7809,8639,0
0,0,0
9396,10155,0
9637,7642,0
7683,0,0
0,0,0
36235,9034,0
7817,0,0
11498,41803,0
9100,9468,0
0,15934,0
0,8817,0
0,16274,0
7979,0,0
17136,9787,0
14041,9254,0
9239,0,0
32815,45432,0
0,37812,0
17072,9202,0
26897,8788,0
9581,0,0
0,9814,0
23315,9301,0
15641,0,0
9378,10144,0
11064,0,0
0,0,0
11756,10029,0
14669,9915,0
8048,8864,0
13747,8550,0
18082,9817,0
0,9541,0
8586,9548,0
0,35686,0
7874,8967,0
0,8726,0
8101,0,0
7797,10597,0
8026,8459,0
25241,8860,0
24854,0,0
8282,0,0
0,0,0
29386,0,0
8102,9490,0
0,0,0
17509,9775,0
0,0,0
28910,8937,0
12640,9291,0
19463,35337,0
8024,8863,0
11301,41124,0
8095,10038,0
8130,9294,0
0,9489,0
9517,6383,0
0,10377,0
21548,28038,0
8962,8186,0
8834,0,0
0,0,0
10580,10153,0
8252,0,0
0,0,0
32531,0,0
8296,8896,0
8562,0,0
14237,27771,0
10108,39100,0
9932,0,0
0,9726,0
0,9641,0
20523,8569,0
0,30597,0
0,0,0
8540,9046,0
0,9734,0
8164,0,0
12019,9873,0
17363,0,0
0,0,0
7150,5860,0
8281,8666,0
19065,10104,0
0,0,0
0,9834,0
20390,8818,0
7823,0,0
8083,42863,0
8634,0,0
0,9272,0
8003,8511,0
11986,10966,0
0,9440,0
8210,23265,0
0,0,0
17714,9805,0
22413,34219,0
0,0,0
0,12992,0
32816,0,0
15233,8950,0
9010,0,0
8668,7956,0
9021,0,0
0,8719,0
20106,0,0
0,9326,0
8244,0,0
20239,0,0
15840,9513,0
7956,43385,0
0,0,0
0,0,0
15574,9953,0
21337,0,0
10692,0,0
0,9605,0
0,0,0
0,9181,0
8570,8321,0
8854,8940,0
11520,0,0
7568,10388,0
10190,0,0
8899,10584,0
0,34303,0
15552,11524,0
9109,38911,0
26144,27469,0
7576,8646,0
9829,0,0
9634,0,0
0,8467,0
6742,0,0
10144,8770,0
0,38775,0
8890,0,0
0,10125,0
0,0,0
10744,15811,0
7724,0,0
0,0,0
10677,9777,0
10027,9709,0
9584,8278,0
18481,19128,0
17795,0,0
8236,0,0
13320,12678,0
8106,0,0
39725,32700,0
10971,7852,0
19488,0,0
0,27490,0
8314,41760,0
0,9578,0
9732,37339,0
9768,19777,0
0,0,0
29724,0,0
0,21680,0
0,11094,0
22479,10491,0
0,0,0
7457,0,0
8221,9219,0
11132,0,0
8590,0,0
0,9403,0
14733,8822,0
9357,10548,0
8495,15776,0
7914,0,0
0,9626,0
9481,9308,0
0,0,0
7926,8679,0
15981,21785,0
8186,0,0
10919,9414,0
7901,9819,0
8377,9050,0
8613,9677,0
7477,0,0
8780,0,0
13813,27151,0
8592,9778,0
8842,0,0
8589,9087,0
8320,9369,0
11633,0,0
8665,9017,0
0,9632,0
9066,0,0
8127,9626,0
0,0,0
7649,0,0
9024,0,0
10104,0,0
10149,0,0
27124,11261,0
20319,9960,0
16198,9398,0
7170,9976,0
9086,0,0
11566,9043,0
0,17747,0
9478,9509,0
0,9250,0
12192,9726,0
24852,0,0
14784,8435,0
8530,0,0
8419,8632,0
0,36375,0
22522,0,0
8068,0,0
26055,8883,0
9966,0,0
0,0,0
27179,38732,0
12538,9355,0
8280,24970,0
8140,0,0
8567,0,0
0,8671,0
7691,0,0
8406,8826,0
9869,9120,0
31371,8914,0
8917,9958,0
8038,0,0
14559,0,0
8947,8734,0
7993,0,0
0,31024,0
9714,8256,0
18345,0,0
0,0,0
7484,9803,0
9563,0,0
25596,8153,0
11527,38513,0
8687,9027,0
11780,0,0
29916,9308,0
0,9184,0
8093,10180,0
9779,0,0
8133,8735,0
9700,8029,0
8907,0,0
7947,23231,0
8239,0,0
19830,9224,0
22079,0,0
8936,8704,0
0,10126,0
10773,9707,0
0,0,0
8390,10246,0
8189,12368,0
32675,8434,0
9817,10214,0
0,0,0
27690,8975,0
0,8734,0
11466,8869,0
0,9402,0
8047,26352,0
0,14850,0
0,0,0
0,0,0
0,9241,0
24959,10041,0
8197,6817,0
9183,8098,0
0,8661,0
16872,0,0
12322,10166,0
15881,9037,0
10321,0,0
24819,9147,0
14013,9955,0
8666,9468,0
7951,0,0
0,16302,0
16833,9822,0
0,8343,0
0,9182,0
8766,0,0
9874,0,0
0,8210,0
10529,9457,0
0,7721,0
0,45250,0
0,0,0
8258,32807,0
9302,9784,0
7438,8580,0
12758,9032,0
10212,8849,0
8630,9636,0
8991,11103,0
8138,47366,0
9626,9911,0
9525,8950,0
0,0,0
9745,11045,0
0,0,0
8325,0,0
0,0,0
11090,0,0
8270,7814,0
0,8692,0
31330,8575,0
8322,8737,0
24864,0,0
8089,8876,0
14580,7619,0
11038,9695,0
9189,47051,0
8265,7774,0
0,8962,0
10596,35378,0
21870,0,0
0,10119,0
10302,0,0
16399,49525,0
0,8898,0
7920,0,0
0,9187,0
16189,0,0
10712,9270,0
9614,0,0
8294,7944,0
31062,0,0
8950,23890,0
11192,8165,0
15144,9496,0
0,10738,0
18365,9116,0
29036,0,0
0,0,0
0,11404,0
8033,10200,0
12765,0,0
24106,0,0
9422,8739,0
19007,9395,0
9724,0,0
8645,9607,0
8709,8792,0
8441,10232,0
10006,19923,0
24714,0,0
7985,9106,0
8783,31043,0
0,9475,0
8415,0,0
0,8944,0
8157,9684,0
0,11213,0
10033,9994,0
0,18086,0
9361,0,0
0,9785,0
0,10049,0
17358,0,0
0,23684,0
0,0,0
8020,8604,0
8739,0,0
0,45818,0
8213,9305,0
0,8826,0
0,18945,0
0,0,0
8023,0,0
10869,39671,0
7586,13697,0
10554,8493,0
13582,9568,0
0,8950,0
10787,0,0
0,8922,0
10407,8943,0
16648,22028,0
8080,14299,0
7749,10532,0
0,11968,0
8953,10370,0
0,0,0
13491,10034,0
9309,0,0
0,8335,0
9220,9699,0
27253,9527,0
0,9470,0
0,0,0
0,0,0
7841,9278,0
16931,9370,0
0,8577,0
8928,0,0
0,8732,0
0,0,0
19987,15129,0
16466,8928,0
18278,41206,0
13257,14811,0
8692,9321,0
8312,0,0
0,9389,0
0,0,0
8027,8834,0
19794,9163,0
28977,9508,0
0,8918,0
8156,0,0
0,9420,0
8311,0,0
0,11330,0
8562,0,0
28918,9665,0
8636,0,0
10062,0,0
25373,0,0
9527,0,0
10840,9749,0
10629,8828,0
25493,9558,0
0,0,0
0,0,0
22000,22372,0
8362,8982,0
7575,9365,0
0,7683,0
9171,0,0
0,0,0
8406,0,0
21316,31475,0
8251,9747,0
8914,9900,0
33060,0,0
8500,9926,0
7988,0,0
9480,9754,0
36541,9234,0
9462,9151,0
16808,0,0
28475,8975,0
29590,0,0
7565,7893,0
0,0,0
9654,9118,0
8289,13803,0
8650,0,0
12036,9579,0
0,0,0
8444,8742,0
8746,9319,0
0,0,0
8787,0,0
7868,9043,0
0,8645,0
11553,8277,0
0,7985,0
0,9512,0
22712,9149,0
11049,9436,0
33072,8893,0
0,9107,0
9385,0,0
9034,9580,0
0,0,0
12652,8002,0
8868,11116,0
16071,0,0
8381,34994,0
0,8989,0
9582,9446,0
18934,8826,0
8740,9123,0
10813,8964,0
0,8481,0
9501,8401,0
8113,8745,0
0,43134,0
10799,8955,0
0,0,0
7749,9674,0
11647,0,0
8464,0,0
0,10978,0
8431,43269,0
8934,0,0
13058,39994,0
0,8744,0
18637,8706,0
7994,0,0
13591,9719,0
24889,8720,0
8589,0,0
0,8095,0
10704,48116,0
0,10188,0
13144,0,0
8720,10844,0
8272,9826,0
0,0,0
8308,0,0
8326,8744,0
10209,0,0
14934,8236,0
16591,0,0
14760,0,0
9693,9533,0
17710,8948,0
16104,8446,0
13313,0,0
21609,9043,0
11186,9753,0
8326,8977,0
8181,0,0
15579,0,0
0,0,0
8292,7967,0
0,30650,0
11574,9491,0
10111,25792,0
13009,18875,0
10044,12823,0
0,0,0
7793,0,0
9137,0,0
8057,34182,0
15815,9195,0
8345,0,0
0,0,0
12253,22814,0
10649,0,0
14114,0,0
9053,0,0
9128,9742,0
8168,8841,0
0,0,0
33691,0,0
8230,9028,0
8885,0,0
10738,0,0
12392,9810,0
8220,21263,0
0,8907,0
0,9247,0
10941,9498,0
8367,9646,0
0,0,0
8135,0,0
8305,0,0
0,8863,0
8171,9702,0
0,8965,0
28806,9100,0
0,8886,0
8736,7250,0
20906,0,0
22457,10161,0
8173,8774,0
9445,0,0
37047,10217,0
0,0,0
9126,0,0
0,9548,0
0,11084,0
8039,8838,0
12615,9254,0
0,12304,0
0,10743,0
8124,0,0
9931,44327,0
8870,0,0
9358,0,0
0,9131,0
9083,0,0
0,0,0
0,0,0
10320,11865,0
0,30746,0
23870,0,0
0,8581,0
9621,10736,0
0,35916,0
16671,0,0
12429,0,0
0,8734,0
8446,0,0
19487,0,0
0,0,0
0,10619,0
8516,9545,0
8434,9365,0
0,37966,0
8416,0,0
9759,20866,0
0,15293,0
7811,0,0
9247,10382,0
0,10624,0
8098,38104,0
17895,8260,0
0,9664,0
10217,30141,0
0,52278,0
8635,0,0
20732,8225,0
0,0,0
0,43563,0
0,8968,0
0,0,0
0,9650,0
0,0,0
9084,9373,0
7802,14976,0
0,0,0
15438,0,0
8620,9624,0
0,8797,0
0,41419,0
0,9669,0
23316,0,0
30500,9468,0
0,9493,0
9566,8699,0
0,0,0
13582,16096,0
16314,0,0
29726,8841,0
8364,10003,0
9846,9883,0
8198,43302,0
11339,0,0
8574,9425,0
8122,0,0
0,0,0
12716,10144,0
18945,0,0
8498,36723,0
0,0,0
0,0,0
10544,45581,0
0,9556,0
0,15393,0
0,10245,0
8660,0,0
0,9920,0
0,43237,0
15579,0,0
27661,10294,0
8904,16090,0
0,22900,0
9786,0,0
17782,10588,0
0,26687,0
8850,9337,0
29042,40267,0
0,9228,0
0,8943,0
8237,8997,0
0,39369,0
9861,9011,0
0,9702,0
7652,10608,0
13017,9366,0
12092,9432,0
8122,0,0
0,0,0
28035,8896,0
0,9598,0
8325,26302,0
16048,10452,0
11823,10322,0
12370,0,0
12245,0,0
12729,9544,0
0,9655,0
7801,9341,0
23340,13593,0
8467,9361,0
0,9344,0
0,8786,0
25085,0,0
0,0,0
0,32475,0
0,7929,0
11422,29595,0
34593,9747,0
0,9632,0
21715,10019,0
8567,8846,0
16734,18812,0
8432,8657,0
0,43776,0
11750,47596,0
8603,0,0
10280,36344,0
8096,8926,0
0,18421,0
17455,7934,0
0,0,0
8089,44835,0
12867,9689,0
7949,9587,0
0,8720,0
9760,9825,0
0,0,0
30574,0,0
10520,9023,0
0,0,0
22549,8959,0
11940,11336,0
10883,36477,0
0,8188,0
0,8765,0
29638,0,0
25597,0,0
0,9180,0
8714,9123,0
17593,0,0
0,9236,0
8212,0,0
10530,8084,0
11420,5796,0
0,0,0
31471,0,0
13533,9989,0
11668,0,0
11181,10509,0
10311,8675,0
8023,9773,0
9446,0,0
8383,10160,0
13933,10820,0
11838,0,0
0,38830,0
26023,42630,0
22192,0,0
13093,8362,0
18835,9123,0
14323,0,0
26193,0,0
13617,8643,0
0,0,0
7874,33752,0
8431,9889,0
0,9148,0
24018,31308,0
0,0,0
0,8063,0
9927,9133,0
8392,9070,0
0,0,0
8171,0,0
9481,8643,0
14010,0,0
15080,10718,0
9614,9837,0
11577,0,0
23243,28628,0
0,9035,0
10469,9985,0
0,9503,0
8819,0,0
9567,8537,0
0,9494,0
8164,8248,0
10482,9622,0
10841,43964,0
0,9176,0
10093,9001,0
0,18402,0
8786,10408,0
0,8024,0
8282,9046,0
7796,0,0
8669,9085,0
8649,8210,0
0,8805,0
10232,9773,0
26641,0,0
0,0,0
14343,8966,0
10580,11220,0
19302,39751,0
0,8742,0
10970,11063,0
0,9974,0
7669,8817,0
12944,9684,0
0,0,0
12150,14483,0
8154,0,0
0,0,0
7731,9130,0
22318,0,0
8253,7273,0
15008,10106,0
8066,13119,0
13126,0,0
0,8631,0
8511,0,0
8075,9492,0
29850,0,0
9134,10293,0
0,0,0
0,7987,0
8019,9881,0
12702,0,0
23472,9332,0
10600,43585,0
17848,10066,0
0,46150,0
0,0,0
19211,8757,0
0,9853,0
30884,10148,0
0,9013,0
8730,9530,0
0,9644,0
8011,8946,0
9663,8471,0
12397,7959,0
0,9287,0
9220,11217,0
9172,0,0
7962,0,0
0,0,0
0,9552,0
16273,9469,0
15253,9083,0
0,0,0
24108,39517,0
9860,0,0
8177,25688,0
0,0,0
8896,9270,0
7878,9909,0
13445,9249,0
8042,9299,0
9287,9795,0
0,0,0
0,9731,0
20510,0,0
9812,17638,0
9886,26091,0
14984,0,0
21821,8969,0
11535,11408,0
8834,9434,0
9052,9180,0
34455,33921,0
7721,0,0
0,0,0
8553,9474,0
9435,0,0
21135,9875,0
9404,0,0
8208,9483,0
8858,0,0
8412,0,0
17063,10387,0
0,8613,0
15063,15238,0
11116,0,0
15017,9183,0
7769,8864,0
14889,41011,0
0,9174,0
7446,0,0
13745,9598,0
0,0,0
9565,0,0
0,9213,0
12096,0,0
33880,0,0
7981,0,0
33952,0,0
15177,0,0
8791,9044,0
7741,9395,0
0,8320,0
8724,0,0
8575,0,0
14402,0,0
9558,9428,0
0,23886,0
9262,0,0
8324,0,0
0,10561,0
10245,0,0
0,7856,0
8326,9740,0
25273,10047,0
12293,9853,0
0,8635,0
9477,8885,0
26818,0,0
10170,32970,0
8249,0,0
13959,35039,0
0,0,0
8438,9101,0
8294,8956,0
11521,9530,0
0,0,0
8891,9374,0
30220,0,0
9123,8950,0
0,8746,0
9835,0,0
8430,0,0
0,12399,0
0,11361,0
8065,19682,0
10688,8970,0
0,0,0
8143,8998,0
15208,8636,0
11021,0,0
0,9563,0
8418,9639,0
9937,0,0
15365,47210,0
7964,8566,0
0,9852,0
12906,10029,0
14288,0,0
8221,9724,0
0,7992,0
8893,9390,0
0,9647,0
17772,0,0
6433,0,0
19979,0,0
25063,9015,0
0,9351,0
0,0,0
7967,9368,0
16235,9663,0
8396,0,0
19570,8582,0
12932,0,0
22658,0,0
7892,8888,0
18090,0,0
14679,9328,0
8869,9194,0
0,8993,0
15664,0,0
20115,5150,0
10149,44045,0
8873,0,0
0,0,0
0,39817,0
7701,46627,0
0,0,0
18455,9909,0
21488,9814,0
15341,0,0
12923,0,0
8859,8967,0
32894,8667,0
19642,9820,0
27362,0,0
15501,0,0
0,13948,0
0,0,0
11499,8865,0
9369,9712,0
8369,9055,0
9776,0,0
0,10260,0
7466,9014,0
8091,9420,0
0,0,0
8239,8395,0
10258,10109,0
0,0,0
0,7896,0
0,8522,0
8421,0,0
8871,9320,0
8011,0,0
10156,8932,0
8678,8423,0
8130,0,0
12463,11078,0
30337,0,0
32676,9032,0
8393,9052,0
6065,0,0
13959,10501,0
0,0,0
0,9323,0
12466,43097,0
0,16670,0
8401,6252,0
8693,8386,0
9144,8950,0
0,0,0
8090,9579,0
0,0,0
10222,0,0
7427,8668,0
8061,6045,0
8210,9229,0
0,0,0
0,0,0
15726,0,0
8043,12955,0
8372,44787,0
10637,9919,0
10189,0,0
8172,0,0
0,11043,0
8474,8308,0
0,9323,0
26401,0,0
8469,9517,0
7646,0,0
0,17891,0
23347,29587,0
0,8916,0
8167,25435,0
8298,0,0
0,9293,0
8758,0,0
8108,22325,0
9023,16854,0
0,30648,0
0,0,0
0,9131,0
8240,0,0
8668,26316,0
0,0,0
24896,9055,0
0,9051,0
0,9072,0
14210,0,0
0,10076,0
21819,8145,0
0,0,0
8212,0,0
8237,0,0
7561,34952,0
19506,11481,0
19973,0,0
8946,0,0
11269,8512,0
33828,0,0
0,8797,0
11959,10134,0
33360,45925,0
23027,8265,0
8296,0,0
8950,8715,0
0,9894,0
9592,9139,0
28928,9829,0
10644,0,0
0,10345,0
20269,0,0
7848,9219,0
8574,9299,0
43300,8247,0
28081,0,0
8088,0,0
8487,8486,0
9004,0,0
8380,9761,0
8750,0,0
23348,0,0
28373,19916,0
0,8201,0
12348,8290,0
11680,9193,0
21597,8922,0
8742,0,0
11611,0,0
23382,9625,0
0,49239,0
9864,0,0
9736,0,0
8349,7652,0
8725,0,0
11141,0,0
0,9830,0
9529,0,0
0,9600,0
0,9513,0
0,9329,0
0,8822,0
20060,9595,0
8057,9119,0
9256,10663,0
10931,6579,0
0,8907,0
9596,0,0
8374,8885,0
13483,0,0
31151,6785,0
22963,14525,0
17791,8575,0
13981,0,0
8505,9229,0
7869,9294,0
0,0,0
9330,9213,0
35386,0,0
16521,0,0
12672,10612,0
0,5005,0
9478,9104,0
8842,9382,0
13117,0,0
10342,9183,0
9588,8684,0
11241,9077,0
0,49615,0
8264,8719,0
9964,10138,0
0,7870,0
27435,9300,0
11007,10671,0
32990,10221,0
18625,0,0
8278,9517,0
0,0,0
25903,0,0
8042,11201,0
0,8987,0
8086,0,0
8801,0,0
8315,9691,0
0,8424,0
8136,0,0
7999,10758,0
19826,0,0
0,0,0
0,0,0
16549,0,0
8956,10490,0
0,0,0
8939,39049,0
8207,0,0
13166,9023,0
8209,0,0
8637,8615,0
9852,9478,0
24533,9725,0
21932,8350,0
0,10309,0
0,9849,0
0,8509,0
8291,0,0
0,34658,0
0,0,0
19985,9984,0
0,8463,0
12984,20737,0
13918,9284,0
10515,0,0
8073,0,0
26607,9199,0
9449,0,0
12000,9692,0
0,0,0
0,8718,0
0,0,0
0,9188,0
0,20638,0
8699,6049,0
0,18106,0
8755,9756,0
26207,9570,0
0,9011,0
42964,0,0
8503,42336,0
21865,8670,0
28161,10124,0
0,29636,0
8071,0,0
28082,0,0
21660,6637,0
29228,36701,0
21181,8772,0
7778,0,0
0,0,0
17173,8986,0
0,0,0
10574,44624,0
9664,8891,0
0,0,0
8472,9394,0
0,0,0
7624,8986,0
11113,19731,0
8419,16250,0
8804,9075,0
8582,9385,0
0,9806,0
11030,0,0
0,9022,0
0,8797,0
9279,10137,0
10813,9983,0
0,8061,0
7920,27723,0
0,13253,0
13356,16563,0
0,9112,0
33711,9677,0
14707,10338,0
0,9995,0
0,0,0
7664,10136,0
0,0,0
17506,8084,0
0,9214,0
9809,0,0
7731,9935,0
11754,0,0
8576,33349,0
0,9689,0
26396,8722,0
0,0,0
0,9950,0
0,0,0
0,0,0
20233,9351,0
31746,8037,0
16478,0,0
0,9667,0
9637,41861,0
8395,0,0
0,2068,0
0,10094,0
0,0,0
7628,9481,0
8098,7615,0
8280,0,0
11646,9777,0
22168,37306,0
8092,9812,0
0,0,0
15363,11477,0
8306,9927,0
8542,9258,0
0,9266,0
8109,9697,0
0,9477,0
8735,40610,0
0,10550,0
20239,8940,0
0,43164,0
9032,0,0
0,9926,0
0,9881,0
17989,0,0
17779,0,0
0,0,0
17481,0,0
0,9289,0
23877,17488,0
12154,9288,0
8666,0,0
10828,0,0
8218,16330,0
9092,0,0
0,0,0
0,36996,0
8256,0,0
30975,8306,0
0,9036,0
13315,9443,0
8079,39643,0
0,9239,0
0,0,0
20090,10725,0
0,35052,0
0,0,0
28871,0,0
0,10314,0
10317,0,0
0,9668,0
15318,9629,0
8028,0,0
16875,9999,0
11036,24055,0
13732,9517,0
0,9033,0
16060,9822,0
13678,0,0
9066,0,0
0,9021,0
11185,8604,0
12289,47783,0
8184,0,0
0,0,0
8352,0,0
0,0,0
0,9106,0
10753,8842,0
0,9514,0
8142,9928,0
9130,8661,0
11190,42476,0
0,8596,0
0,10575,0
8280,9541,0
8811,43906,0
10542,8689,0
33727,0,0
7874,0,0
11385,9913,0
14186,29450,0
14794,24813,0
30548,8935,0
0,10031,0
0,9639,0
8270,9088,0
